459,How do you run JUnit tests?,"IDE, Maven, Gradle, command line",Incorrect,Only command line,Only Maven,A,"JUnit tests can be run through IDE, build tools, or command line",JUnit,,
460,What is @DisplayName used for?,Custom test name display,Incorrect,Test grouping,Test timeout,A,@DisplayName provides custom names for test display,JUnit,,
461,Which lifecycle method runs after each test?,@AfterEach,Incorrect,@Cleanup,@Destroy,A,@AfterEach runs after each individual test method,JUnit,,
462,Which lifecycle method runs after all tests?,@AfterEach,"""@AfterAll""",@Cleanup,@Destroy,B,@AfterAll runs once after all test methods complete,JUnit,,
463,What is @Timeout used for?,Limiting test execution time,Incorrect,Scheduling tests,Test repetition,A,@Timeout sets maximum execution time for tests,JUnit,,
464,What does @RepeatedTest do?,Runs test multiple times,Incorrect,Skips test,Groups tests,A,@RepeatedTest executes the same test multiple times,JUnit,,
465,How do you group related tests?,@Nested,Incorrect,@Category,@Suite,A,@Nested allows grouping related tests in inner classes,JUnit,,
466,What is parameterized testing?,Running same test with different data,Incorrect,Running tests in parallel,Running tests sequentially,A,Parameterized tests run the same test logic with different input data,JUnit,,
467,Which annotation is used for parameterized tests?,@ParameterizedTest,Incorrect,@ValueTest,@InputTest,A,@ParameterizedTest marks methods for parameterized testing,JUnit,,
468,What does @ValueSource provide?,Simple parameter values,Incorrect,Test configuration,Test order,A,@ValueSource provides simple parameter values for parameterized tests,JUnit,,
469,What is the purpose of assumptions in JUnit?,Conditional test execution,Incorrect,Test setup,Test cleanup,A,Assumptions allow conditional test execution based on environment,JUnit,,
